title,company,location,link 
"R&D 신규인력(데이터분석, NGS개발, 유전자분석등)채용",주식회사 엔젠바이오,서울 구로구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37609207&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
2020년 상반기 인공지능(AI)·빅데이터 경력/신입 채용,(주)스칼라웍스,서울 금천구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37569775&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"개발사업본부 정규직 모집 공고 - 딥러닝, 서버, 웹, 임베디드",(주)지오앤,경기 고양시 덕양구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37699872&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"[뷰노] 2020년 부문별 공개채용 (SW개발, 인허가/임상 외)",(주)뷰노,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37645645&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
빅데이터/인공지능(AI)/모바일 부분별 채용 공고,주식회사 엔디소프트,부산 해운대구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37643323&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
딥러닝 개발팀 사무보조 모집,신플렛(주),경기 용인시 수지구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37659399&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"미디어 솔루션 개발, 딥러닝을 통한 영상 분석 개발자 모집",제트서브,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37613567&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
퀀트 개발자 경력&신입 모집합니다(정규직),(주)비브릭,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37647312&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
딥러닝 임베디드 응용 개발자,(주)디퍼아이,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37700102&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
퀀트 트레이더/개발자 채용공고,주식회사 에이티지,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37643914&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
백엔드개발자(대리~차장급),(주)뉴트리션코트,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37701224&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"[보안솔루션] 병역특례(보충역) C/Web 개발, 응용개발, AI개발",(주)컴트루테크놀로지,서울 마포구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37694152&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
Data Scientist 신입/경력사원 모집공고,(주)엑시포씨앤에스,서울 성동구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37621317&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
클라우드 및 시스템 엔지니어 모집 (산업기능요원 보충역),디딤365 주식회사,서울 금천구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37604429&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
헬스케어 빅데이터 분석 전문가(Data Scientist) 모집 (경력),(주)라인웍스,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37560715&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
딥러닝 개발자 / 소프트웨어 엔지니어 / 하드웨어 엔지니어 모집,(주)모빌린트,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37405632&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
의료영상 빅데이터/인공지능(AI) 전문가를 모십니다.,메디사피엔스(주),서울 관악구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37599173&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
빅데이터 및 AI기반의 마케팅 마케터 및 플랫폼기획자 모집,(주)컨셉터스,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37658792&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
(주)트윔 개발자(경력) 모집-빅데이터 분야,(주)트윔,경기 화성시 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37708433&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"(주)트윔 개발자(경력) 모집-영상처리,머신비전/AI 딥러닝",(주)트윔,경기 화성시 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37708626&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
(긴급) 빅데이터 솔루션(Splunk) 기술지원,(주)한컴MDS,경기 성남시 분당구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37550877&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"기업부설연구소 (응용프로그래머, 영상처리, AI) 전문연구요원",(주)펨트론,서울 금천구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37674210&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"응용프로그래머 및 머신비전, 알고리즘, 영상처리, AI 개발자",(주)펨트론,서울 금천구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37674243&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
빅데이터 인프라 개발 및 운영 가능한 엔지니어 모집합니다.,(주)씨이랩,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37621385&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
로봇 개발자 채용[정규직/병역특례],㈜엔티렉스,인천 미추홀구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37684565&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[프론티스] 지능형 IoT 사업부문 / 미래전략 연구소 채용공고,㈜프론티스,경기 수원시 영통구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37690312&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"영상처리 딥러닝 & 비젼 솔루션 신입, 경력 채용",(주)크래비스,경기 용인시 기흥구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37622889&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
CAE 엔지니어 정규직 모집,한국이에스아이(주),서울 강서구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37552162&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[직방] 빅데이터랩팀 부동산DB 담당자 채용,(주)직방,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37642720&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
기술연구소 선임연구원/연구원 채용 (병력특례 가능),포미트,부산 수영구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37594499&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[여의도/주5일] 대기업 NICE 평가정보 통계분석 (SAS) 채용,(주)에이치알비젼,서울 영등포구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37653178&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
2020년 부문별 경력 모집 공고,(주)모비젠,서울 송파구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37599785&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
인공지능(AI)·빅데이터 병역특례 모집 - 경력무관,(주)제이엘케이인스펙션,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37618936&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
이삭엔지니어링(주) Big Data AI R&D Center 직원 모집,이삭엔지니어링(주),서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37691934&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"2D/3D 영상처리, 머신비전/딥러닝 경력직 모집",(주)에스티씨엔지니어링,경기 평택시 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37701928&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[각 부문별] (주)비스타컴  부문별 정규직 채용,(주) 비스타컴,경기 안양시 동안구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37631415&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[신입] 웹 개발자 모집,소스팜(주),서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37561808&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
Spring framework 관련 개발자 모집,(주)엣데이터,경기 성남시 분당구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37549985&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
풀 스택 개발자(프론트+백엔드) [경력무관],더 에이치알더(주),서울 송파구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37617330&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
인공지능/개발자 신입&경력 채용(정규직),(주)소이넷,경기 성남시 분당구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37655658&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"펌웨어/앱소프트웨어,인공지능 연구원 모집 공고",(주)미린트,경기 성남시 수정구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37688372&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
(주)다비오 딥러닝 전문연구원 모집,(주)다비오,서울 마포구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37660420&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
머신러닝 Data Scientist 모집,(주)에이아이더,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37593075&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[ATEC AP 연구소]  자동화기기 SW개발 경력자 모집.,(주)에이텍에이피,경기 성남시 분당구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37665824&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[자바 무료취업교육]JAVA기반 스마트웹앱 콘텐츠제작 양성과정,ICT인재개발원,서울 마포구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37566124&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
인공지능 웹/앱/서버 개발자 모집합니다,(주)제이투씨아이티,서울 광진구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37669408&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
인공지능(AI)·빅데이터外 2개 부문 담당자 모집 공고,주식회사 이노커스,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37547697&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
인공지능 자율주행 로봇 연구개발 (정규직/계약직),데이터플로,서울 강남구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37627572&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"2D,3D설계 / 국책R&D / 머신비전S/W 각 부문 경력직 모집합니다.",(주)바질컴퍼니,부산 사상구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37638189&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
"시장리스크관리 및 자산운용 제품 컨설턴트, 데이터플랫폼 설계",유로인스트루먼츠,서울 중구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37456309&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
AI Laboratory 인력 각 부문별 채용 ( 신입/경력사원 ),(주)모아데이타,경기 성남시 수정구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37568668&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
Data Scientist and Data Engineer 모집,(주)지티씨솔루션,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37673599&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
(주)디구루 [데이터분석] 빅데이터 컨설턴트/분석가 모집,(주)디구루,경기 성남시 분당구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37592570&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[국비무료] 자바기반의 융합콘텐츠 개발자 양성과정,(주)인크레파스 융합SW교육센터,서울전체 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37519872&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
(주)아이오코드에서 함께하실 경력 개발자를 찾습니다,(주)아이오코드,부산 해운대구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37659616&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
자율주행 SW 개발 채용 (정규직),(주)에바,경기 성남시 수정구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37630210&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[경기 안산]데이터 사이언티스트 경력 채용 공고(정규직/계약직),(주)클라우즈랩,서울 서초구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37684470&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[대한상공회의소 서울기술교육센터] 기간제 직원 채용 공고,대한상공회의소 서울기술교육센터,서울 강서구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37683958&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[대한상공회의소 서울기술교육센터] 기간제 직원 채용 공고,대한상공회의소 서울기술교육센터,서울 강서구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37684005&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
[대한상공회의소 서울기술교육센터] 기간제 직원 채용 공고,대한상공회의소 서울기술교육센터,서울 강서구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37684036&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
개발자모집,ds소프트,충북 청주시 흥덕구 ,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37702677&location=ts&searchword=python&searchType=default_mysearch&paid_fl=n
